,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
146,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2518103_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2518103,M,D,C,R,SE,CH34
147,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2565293_M_D_TL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2565293,M,D,T,L,SE,CH34
148,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2603970_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2603970,M,D,C,L,SE,CH34
149,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2608640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2608640,None,None,None,None,SE,CH34
150,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2619128_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2619128,M,D,C,R,SE,CH34
151,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2630850_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2630850,M,D,C,L,SE,CH34
152,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2676696_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2676696,M,D,C,L,SE,CH34
153,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2704472_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2704472,M,D,C,R,SE,CH34
154,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2704640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2704640,None,None,None,None,SE,CH34
155,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2760696_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2760696,M,D,C,R,SE,CH34
156,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2771672_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2771672,M,D,C,R,SE,CH34
157,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_277869_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,277869,M,D,C,L,SE,CH34
158,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2791906_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2791906,M,D,C,L,SE,CH34
159,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2800640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2800640,None,None,None,None,SE,CH34
160,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2837602_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2837602,M,D,C,R,SE,CH34
161,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2848952_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2848952,M,D,C,L,SE,CH34
162,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2852760_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2852760,M,D,C,R,SE,CH34
163,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2855298_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2855298,M,D,C,R,SE,CH34
164,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2859853_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2859853,M,D,C,R,SE,CH34
165,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2895170_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2895170,M,D,C,L,SE,CH34
166,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2911768_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2911768,M,D,C,R,SE,CH34
167,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2934210_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2934210,M,D,C,R,SE,CH34
168,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2940141_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2940141,M,D,C,R,SE,CH34
169,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2966594_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2966594,M,D,C,R,SE,CH34
170,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2978157_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2978157,M,D,C,R,SE,CH34
171,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3020312_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3020312,M,D,C,L,SE,CH34
172,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3066306_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3066306,M,D,C,R,SE,CH34
173,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3101549_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3101549,M,D,C,R,SE,CH34
174,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3124808_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3124808,M,D,C,R,SE,CH34
175,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3130040_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3130040,M,D,C,L,SE,CH34
176,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3154280_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3154280,M,D,C,L,SE,CH34
177,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3183224_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3183224,M,D,C,L,SE,CH34
178,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_326509_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,326509,M,D,C,L,SE,CH34
179,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3276152_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3276152,M,D,C,R,SE,CH34
180,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3289599_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,3289599,None,None,None,None,SE,CH34
181,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_330434_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,330434,M,D,C,R,SE,CH34
182,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3351176_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3351176,M,D,C,R,SE,CH34
183,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3371240_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3371240,M,D,C,R,SE,CH34
184,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3385599_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,3385599,None,None,None,None,SE,CH34
185,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_338968_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,338968,M,D,C,L,SE,CH34
186,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3407144_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3407144,M,D,C,R,SE,CH34
187,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3435272_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3435272,M,D,C,R,SE,CH34
188,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3437816_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3437816,M,D,C,R,SE,CH34
189,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3481599_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,3481599,None,None,None,None,SE,CH34
190,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_3554888_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,3554888,M,D,C,R,SE,CH34
191,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_373720_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,373720,M,D,C,R,SE,CH34
192,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_400706_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,400706,M,D,C,R,SE,CH34
193,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_405186_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,405186,M,D,C,L,SE,CH34
194,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_41346_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,41346,M,D,C,R,SE,CH34
195,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4318719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4318719,None,None,None,None,SE,CH34
196,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4414719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4414719,None,None,None,None,SE,CH34
197,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4510719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4510719,None,None,None,None,SE,CH34
198,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4606719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4606719,None,None,None,None,SE,CH34
199,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4702719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4702719,None,None,None,None,SE,CH34
200,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4798719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4798719,None,None,None,None,SE,CH34
201,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4894719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4894719,None,None,None,None,SE,CH34
202,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_4990719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,4990719,None,None,None,None,SE,CH34
203,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5086719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5086719,None,None,None,None,SE,CH34
204,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_515266_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,515266,M,D,C,R,SE,CH34
205,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5182719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5182719,None,None,None,None,SE,CH34
206,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5278719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5278719,None,None,None,None,SE,CH34
207,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5374719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5374719,None,None,None,None,SE,CH34
208,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5470719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5470719,None,None,None,None,SE,CH34
209,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_550850_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,550850,M,D,C,R,SE,CH34
210,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5566719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5566719,None,None,None,None,SE,CH34
211,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5662719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5662719,None,None,None,None,SE,CH34
212,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5758719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5758719,None,None,None,None,SE,CH34
213,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5854719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5854719,None,None,None,None,SE,CH34
214,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_591213_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,591213,M,D,C,R,SE,CH34
215,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_5950719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,5950719,None,None,None,None,SE,CH34
216,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_602392_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,602392,M,D,C,R,SE,CH34
217,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6046719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6046719,None,None,None,None,SE,CH34
218,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_609133_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,609133,M,D,C,R,SE,CH34
219,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_612205_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,612205,M,D,C,R,SE,CH34
220,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6142719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6142719,None,None,None,None,SE,CH34
221,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_619714_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,619714,M,D,C,R,SE,CH34
222,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6238719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6238719,None,None,None,None,SE,CH34
223,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_633282_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,633282,M,D,C,L,SE,CH34
224,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6334719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6334719,None,None,None,None,SE,CH34
225,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_63533_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,63533,M,D,C,L,SE,CH34
226,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6430719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6430719,None,None,None,None,SE,CH34
227,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6526719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6526719,None,None,None,None,SE,CH34
228,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6622719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6622719,None,None,None,None,SE,CH34
229,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6718719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6718719,None,None,None,None,SE,CH34
230,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6814719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6814719,None,None,None,None,SE,CH34
231,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_690370_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,690370,M,D,C,L,SE,CH34
232,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_6910719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,6910719,None,None,None,None,SE,CH34
233,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7006719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7006719,None,None,None,None,SE,CH34
234,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_709826_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,709826,M,D,C,R,SE,CH34
235,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7102719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7102719,None,None,None,None,SE,CH34
236,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7198719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7198719,None,None,None,None,SE,CH34
237,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7294719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7294719,None,None,None,None,SE,CH34
238,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7390719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7390719,None,None,None,None,SE,CH34
239,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_746178_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,746178,M,D,C,L,SE,CH34
240,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7486719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7486719,None,None,None,None,SE,CH34
241,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7582719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7582719,None,None,None,None,SE,CH34
242,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_766573_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,766573,M,D,C,L,SE,CH34
243,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7678719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7678719,None,None,None,None,SE,CH34
244,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7774719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7774719,None,None,None,None,SE,CH34
245,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_78360_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,78360,M,D,C,R,SE,CH34
246,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_7870719_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,7870719,None,None,None,None,SE,CH34
247,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_790210_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,790210,M,D,C,R,SE,CH34
248,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_798573_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,798573,M,D,C,R,SE,CH34
249,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_805485_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,805485,M,D,C,R,SE,CH34
250,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_810776_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,810776,M,D,C,R,SE,CH34
251,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_848578_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,848578,M,D,C,L,SE,CH34
252,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_84973_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,84973,M,D,C,R,SE,CH34
253,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_862829_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,862829,M,D,C,R,SE,CH34
254,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8829440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,8829440,None,None,None,None,SE,CH34
255,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8925440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,8925440,None,None,None,None,SE,CH34
256,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9021440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9021440,None,None,None,None,SE,CH34
257,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_903277_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,903277,M,D,C,L,SE,CH34
258,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_907032_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,907032,M,D,C,L,SE,CH34
259,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9117440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9117440,None,None,None,None,SE,CH34
260,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9213440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9213440,None,None,None,None,SE,CH34
261,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9309440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9309440,None,None,None,None,SE,CH34
262,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9405440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9405440,None,None,None,None,SE,CH34
263,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_942616_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,942616,M,D,C,R,SE,CH34
264,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_948248_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,948248,M,D,C,L,SE,CH34
265,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9501440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9501440,None,None,None,None,SE,CH34
266,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_950296_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,950296,M,D,C,R,SE,CH34
267,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_953538_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,953538,M,D,C,R,SE,CH34
268,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9597440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9597440,None,None,None,None,SE,CH34
269,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9693440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9693440,None,None,None,None,SE,CH34
270,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9789440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9789440,None,None,None,None,SE,CH34
271,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9885440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9885440,None,None,None,None,SE,CH34
272,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9981440_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,9981440,None,None,None,None,SE,CH34
273,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1000653_A_D_CL_SE_CH34,False,2019-10-22-15-30,Fraunhofer-IDMT,30,1000653,A,D,C,L,SE,CH34
274,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10022400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10022400,None,None,None,None,SE,CH34
275,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10118400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10118400,None,None,None,None,SE,CH34
276,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10214400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10214400,None,None,None,None,SE,CH34
277,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1026413_A_D_TR_SE_CH34,False,2019-10-22-15-30,Fraunhofer-IDMT,30,1026413,A,D,T,R,SE,CH34
278,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10310400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10310400,None,None,None,None,SE,CH34
279,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10406400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10406400,None,None,None,None,SE,CH34
280,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10502400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10502400,None,None,None,None,SE,CH34
281,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10598400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10598400,None,None,None,None,SE,CH34
282,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10694400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10694400,None,None,None,None,SE,CH34
283,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_107800_A_D_CR_SE_CH34,False,2019-10-22-15-30,Fraunhofer-IDMT,30,107800,A,D,C,R,SE,CH34
284,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10790400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10790400,None,None,None,None,SE,CH34
285,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10886400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10886400,None,None,None,None,SE,CH34
286,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_10982400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,10982400,None,None,None,None,SE,CH34
287,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_11078400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,11078400,None,None,None,None,SE,CH34
288,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1112952_A_D_CR_SE_CH34,False,2019-10-22-15-30,Fraunhofer-IDMT,30,1112952,A,D,C,R,SE,CH34
289,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_11174400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,11174400,None,None,None,None,SE,CH34
290,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_11270400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,11270400,None,None,None,None,SE,CH34
291,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1130946_A_D_CL_SE_CH34,False,2019-10-22-15-30,Fraunhofer-IDMT,30,1130946,A,D,C,L,SE,CH34
292,2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_11366400_SE_CH34-BG,True,2019-10-22-15-30,Fraunhofer-IDMT,30,11366400,None,None,None,None,SE,CH34
